tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt2554786	movie	Sink Hole	Sink Hole	0	2013	\N	90	Sci-Fi

tt8892488	movie	LA's Most Haunted	LA's Most Haunted	0	2019	\N	90	Documentary

tt5467928	movie	Veneno	Veneno	0	2018	\N	96	Action,Drama,Sport

tt0993790	movie	High Society: A Pot Boiler	High Society: A Pot Boiler	0	2009	\N	90	Comedy,Music

tt0876291	movie	Tirupathi	Tirupathi	0	2006	\N	158	Action,Drama

tt2234155	movie	The Internship	The Internship	0	2013	\N	119	Comedy

tt1287358	movie	The Sound of Victory	The Sound of Victory	0	2008	\N	66	Drama

tt0119545	movie	Little Bigfoot 2: The Journey Home	Little Bigfoot 2: The Journey Home	0	1998	\N	93	Family

tt0120321	movie	Smoke Signals	Smoke Signals	0	1998	\N	89	Comedy,Drama

tt2133220	movie	Eza'at Hubb	Eza'at Hubb	0	2011	\N	100	Comedy,Romance

tt10368970	movie	Mortal Ouija	Mortal Ouija	0	2019	\N	83	Horror,Thriller

tt1784489	movie	Kaash Mere Hote	Kaash Mere Hote	0	2009	\N	\N	Thriller

tt0489590	movie	Miracle in Four Days	Yokkakan no kiseki	0	2005	\N	118	Romance

tt7600704	movie	Boys vs. Girls	Boys vs. Girls	0	2019	\N	\N	Comedy

tt3432840	movie	Wir	Wir	0	2013	\N	\N	Drama

tt5096628	movie	Paris 05:59: Théo & Hugo	Théo et Hugo dans le même bateau	0	2016	\N	97	Drama,Romance

tt5848992	movie	Sanky Panky 3	Sanky Panky 3	0	2018	\N	100	Comedy

tt6922748	movie	The Second Sun	The Second Sun	0	2018	\N	90	Drama

tt3380190	movie	Ek Tha Hero	Ek Tha Hero	0	2018	\N	121	Drama,Family

tt0412536	movie	Brideshead Revisited	Brideshead Revisited	0	2008	\N	133	Drama,Romance

tt1573785	movie	Adnan semp-it	Adnan semp-it	0	2010	\N	\N	Comedy,Drama

tt0112742	movie	La croisade d'Anne Buridan	La croisade d'Anne Buridan	0	1995	\N	85	Comedy

tt1885448	movie	The Warring States	Zhan guo	0	2011	\N	126	Drama,War

tt2224509	movie	The Muslims Are Coming!	The Muslims Are Coming!	0	2013	\N	81	Comedy,Documentary

tt3788182	movie	Bharate	Bharate	0	2014	\N	94	Drama,Family,Thriller

tt1610013	movie	Can't Stand Losing You: Surviving the Police	Can't Stand Losing You	0	2012	\N	79	Biography,Documentary,History

tt0471957	movie	Beauty and the Bastard	Tyttö sinä olet tähti	0	2005	\N	102	Drama,Music,Romance

tt3955248	movie	Riiman blues	Riiman blues	0	1999	\N	60	\N

tt0475247	movie	Darkest Hour	Darkest Hour	0	2005	\N	96	Horror,Mystery

tt0316051	movie	Jamla Ho Jamla	Jamla Ho Jamla	0	1995	\N	148	\N

tt2215676	movie	The Warped Forest	The Warped Forest	0	2011	\N	82	Comedy

tt2006809	movie	Pain Is Beautiful	Pain Is Beautiful	0	2015	\N	99	Drama,Horror,Thriller

tt0434246	movie	Two Syllables Behind	O dve slabiky pozadu	0	2005	\N	90	Drama,Romance

tt6294396	movie	Through Jason's Eyes	Through Jason's Eyes	0	2017	\N	60	Thriller

tt2388821	movie	Zip & Zap and the Marble Gang	Zipi y Zape y el club de la canica	0	2013	\N	97	Adventure,Comedy,Family

tt1954374	movie	Deadball	Deddobôru	0	2011	\N	99	Comedy,Horror,Sport

tt9068272	movie	First Lady	First Lady	0	2020	\N	\N	Comedy,Romance

tt5485578	movie	Inheritance	Inheritance	0	2017	\N	75	Drama

tt3012534	movie	JOB's Daughter	JOB's Daughter	0	2016	\N	\N	Drama

tt1059312	movie	I Remember	Ya pomnyu	0	2006	\N	95	Drama

tt1579760	movie	A Cigarette Away	Ena tsigaro dromos	0	2006	\N	52	Documentary

tt0455429	movie	Después de la tierra	Después de la tierra	0	2005	\N	64	\N

tt10209364	movie	Muras	Muras	0	2019	\N	100	Thriller

tt0115909	movie	Saint Clara	Clara Hakedosha	0	1996	\N	85	Drama,Fantasy,Romance

tt1504353	movie	Booted	Booted	0	2011	\N	\N	Action,Comedy,Romance

tt0166487	movie	The Cherry Tree	L'arbre de les cireres	0	1998	\N	94	Drama

tt6182054	movie	House of Evil	House of Evil	0	2017	\N	85	Horror

tt0465485	movie	Hallowed	Hallowed	0	2005	\N	80	Horror

tt0107736	movie	Ohikkoshi	Ohikkoshi	0	1993	\N	125	Drama

tt0346577	movie	Basta't ikaw... Nanginginig pa	Basta't ikaw... Nanginginig pa	0	1999	\N	\N	Comedy

tt4902618	movie	Confessions	Confessions	0	2016	\N	88	Comedy,Drama,Horror

tt2080344	movie	Matrimonio a Parigi	Matrimonio a Parigi	0	2011	\N	110	Comedy

tt1589417	movie	The Replacement	Badal Faqed	0	2009	\N	105	Action,Drama,Thriller

tt1613028	movie	Into the White Night	Byakuyakô	0	2010	\N	149	Drama,Mystery

tt0432291	movie	The Fog	The Fog	0	2005	\N	100	Horror

tt1444994	movie	Capres	Capres	0	2009	\N	90	Comedy,Drama

tt0276760	movie	After the Flood	After the Flood	0	2001	\N	82	Drama

tt6318156	movie	Spider-Man: Commencement	Spider-Man: Commencement	0	2017	\N	\N	Sci-Fi

tt6615346	movie	The Unspoken	The Unspoken	0	2017	\N	\N	Drama

tt0337857	movie	The Beat	The Beat	0	2003	\N	85	Action,Comedy,Drama

tt2263520	movie	Ride Along	Ride Along	0	2012	\N	87	Action

tt1858487	movie	Living Proof	Living Proof	0	2011	\N	53	Comedy,Drama,Romance

tt4208430	movie	James Dean: A Beautiful Soul	James Dean: A Beautiful Soul	0	2017	\N	\N	Biography,Drama

tt5736290	movie	Miluji te modre	Miluji te modre	0	2017	\N	90	Comedy,Romance

tt0478273	movie	South of Pico	South of Pico	0	2007	\N	86	Drama

tt2998524	movie	The Almighty Street Team	The Almighty Street Team	0	2021	\N	120	Action,Adventure,Drama

tt7146328	movie	The Monster with the Golden Axe	The Monster with the Golden Axe	0	2017	\N	\N	Documentary

tt1675161	movie	Guns, Girls and Gambling	Guns, Girls and Gambling	0	2012	\N	90	Crime,Thriller

tt0186589	movie	Sugar & Spice	Sugar & Spice	0	2001	\N	81	Comedy,Crime

tt2797126	movie	Allá y en Tonces	Allá y en Tonces	0	2013	\N	84	Comedy

tt0382966	movie	See This Movie	See This Movie	0	2004	\N	82	Comedy

tt7496972	movie	Operasjon Mørkemann	Operasjon Mørkemann	0	2018	\N	82	Family,Mystery

tt3306666	movie	Bloody Island	Bloody Island	0	2016	\N	\N	Thriller

tt1604891	movie	Die 30 lustigsten Lieder	Die 30 lustigsten Lieder	0	2010	\N	\N	Documentary

tt9485438	movie	Easter Bunny Assassin	Easter Bunny Assassin	0	2016	\N	\N	Action,Comedy,Crime

tt4657460	movie	Double Life	Nijû seikatsu	0	2016	\N	\N	Mystery

tt2966504	movie	I'd Kill for You	I'd Kill for You	0	2018	\N	85	Comedy,Drama,Musical

tt0488807	movie	Yeonae	Yeonae	0	2005	\N	100	Romance

tt0288192	movie	Return to Innocence	Return to Innocence	0	2001	\N	110	Drama

tt3651652	movie	Gangsters Incorporated	Bad Fellaz	0	2015	\N	134	Action,Comedy

tt0808380	movie	Modern Love	Modern Love	0	2006	\N	110	Horror,Mystery

tt6945500	movie	Impact Event	Impact Event	0	2018	\N	\N	Sci-Fi

tt5459382	movie	The Etruscan Smile	The Etruscan Smile	0	2018	\N	107	Drama

tt9041234	movie	Lost and Found	Je promets d'être sage	0	2019	\N	92	Comedy,Drama,Romance

tt0425491	movie	Sugar Orange	Sugar Orange	0	2004	\N	86	Drama,Romance

tt0354668	movie	Save the Green Planet!	Jigureul jikyeora!	0	2003	\N	118	Comedy,Drama,Fantasy

tt4543578	movie	Drop Dead Gorgeous	Linda de Morrer	0	2015	\N	100	Comedy

tt1502409	movie	In Focus	In Focus	0	2010	\N	\N	Drama

tt1353168	movie	Francesca	Francesca	0	2009	\N	94	Drama

tt0377107	movie	Proof	Proof	0	2005	\N	100	Drama,Mystery

tt0207296	movie	After the Rain	After the Rain	0	2000	\N	87	Crime,Drama,Thriller

tt0492547	movie	The Soup, One Morning	Aru asa, soup wa	0	2005	\N	90	Drama

tt4489160	movie	You're My Boss	You're My Boss	0	2015	\N	116	Comedy,Romance

tt0480340	movie	Bad Girl	Bad Girl	0	1991	\N	\N	Drama

tt0361596	movie	Fahrenheit 9/11	Fahrenheit 9/11	0	2004	\N	122	Documentary,Drama,War

tt0991272	movie	Father's Footsteps	Comme ton père	0	2007	\N	95	Comedy,Drama

tt5612326	movie	Durak	Durak	0	2016	\N	93	Thriller

tt2963004	movie	Jaggu	Jaggu	0	2004	\N	\N	Action

tt0470114	movie	Barn av vår tid	Barn av vår tid	0	2005	\N	\N	Drama

tt2076276	movie	Monolog	Monolog	0	2010	\N	82	Drama,Sci-Fi,Thriller

tt0202502	movie	No More Monkeys Jumpin' on the Bed	No More Monkeys Jumpin' on the Bed	0	2000	\N	76	Drama

tt1679340	movie	We Are the Hartmans	We Are the Hartmans	0	2011	\N	83	Comedy

tt0822791	movie	Blackout	Blackout	0	2007	\N	95	Drama

tt9680174	movie	Kitty Party	Kitty Party	0	2019	\N	\N	Action,Comedy

tt0219687	movie	Flossin	Flossin	0	2001	\N	78	Drama

tt2155369	movie	The Last Message	Rinjô	0	2012	\N	129	Drama

tt1475182	movie	A Life in Hashistan	A Life in Hashistan	0	2007	\N	67	Crime,Documentary,War

tt7610196	movie	Do Women Have A Higher Sex Drive?	Do Women Have A Higher Sex Drive?	0	2018	\N	70	Documentary

tt3775978	movie	Le militaire	Le militaire	0	2014	\N	80	Drama

tt11305382	movie	Home Before Dark	Home Before Dark	0	2021	\N	\N	Sci-Fi

tt3207104	movie	MGS: Philanthropy - Part 2	MGS: Philanthropy - Part 2	0	2014	\N	\N	Action,Adventure,Sci-Fi

tt1321390	movie	Greyscale	Greyscale	0	2015	\N	105	Action,Crime,Drama

tt9239552	movie	KonoSuba - God's Blessing on This Wonderful World!: Legend of Crimson	Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu	0	2019	\N	90	Adventure,Animation,Comedy

tt1630261	movie	The Hard Cut	The Hard Cut	0	2011	\N	\N	Thriller

tt1258805	movie	Ullasanga Utsahanga	Ullasanga Utsahanga	0	2008	\N	\N	Romance

tt10467508	movie	IPC Section: Bharya Bandhu	IPC Section: Bharya Bandhu	0	2018	\N	109	Drama

tt1813496	movie	Matty Hanson and the Invisibility Ray	Matty Hanson and the Invisibility Ray	0	2011	\N	88	Family,Fantasy,Sci-Fi

tt4188442	movie	Southern Chillers	Southern Chillers	0	2017	\N	84	Thriller

tt0141254	movie	The Hummingbird Stone	The Hummingbird Stone	0	1995	\N	\N	Mystery,Thriller

tt4286574	movie	Hide & Seek	Hide & Seek	0	2021	\N	100	Adventure,Crime,Drama

tt1554522	movie	Saigo no Chûshingura	Saigo no Chûshingura	0	2010	\N	133	Drama

tt1412317	movie	Dôtei hôrôki	Dôtei hôrôki	0	2009	\N	98	Comedy,Drama

tt2147369	movie	The Disease of Youth	Krankheit der Jugend	0	2007	\N	99	Drama

tt3299996	movie	The Bride from Vegas	The Bride from Vegas	0	2014	\N	88	Comedy

tt0437538	movie	Las vueltas del citrillo	Las vueltas del citrillo	0	2005	\N	95	Drama,Fantasy

tt5922124	movie	A Crooked Somebody	A Crooked Somebody	0	2017	\N	102	Drama,Thriller

tt5915520	movie	Strange Bird	Strange Bird	0	2018	\N	70	Drama

tt3918368	movie	Pokémon the Movie: Diancie and the Cocoon of Destruction	Pokemon Za Mûbî XY: Hakai no Mayu to Dianshî	0	2014	\N	76	Action,Adventure,Animation

tt2355691	movie	La mala luz	La mala luz	0	2012	\N	87	Thriller

tt1366338	movie	Lowriders	Lowriders	0	2016	\N	98	Adventure,Crime,Drama

tt2185846	movie	Morangos com Açúcar - O Filme	Morangos com Açúcar - O Filme	0	2012	\N	97	Comedy,Drama,Family

tt0176700	movie	Escape Velocity	Escape Velocity	0	1999	\N	100	Action,Sci-Fi,Thriller

tt4179950	movie	Agnes	Agnes	0	2016	\N	104	Drama,Romance

tt0344596	movie	The Feast	Ziafat	0	1996	\N	84	Action,Drama

tt0853157	movie	The Upsetter: The Life and Music of Lee Scratch Perry	The Upsetter	0	2008	\N	95	Biography,Documentary,Music

tt1698576	movie	The Little Things	The Little Things	0	2010	\N	84	Drama

tt0339028	movie	France Boutique	France Boutique	0	2003	\N	95	Comedy

tt6133198	movie	The Last Note	The Last Note	0	2016	\N	53	\N

tt2292959	movie	The Canyons	The Canyons	0	2013	\N	99	Drama,Thriller

tt1161405	movie	Brigada explosiva: Misión pirata	Brigada explosiva: Misión pirata	0	2008	\N	90	Crime,Mystery,Sci-Fi

tt5598792	movie	Faeryland	Faeryland	0	2016	\N	\N	\N

tt2616448	movie	Sidewalk Traffic	Sidewalk Traffic	0	2015	\N	97	Comedy,Drama

tt2215361	movie	No Longer	No Longer	0	2011	\N	\N	Drama,Romance

tt0164026	movie	The First 9 1/2 Weeks	The First 9 1/2 Weeks	0	1998	\N	100	Drama,Thriller

tt7160176	movie	The Fortress	Namhansanseong	0	2017	\N	140	Action,Drama,History

tt0363065	movie	They've Got Knut	Sie haben Knut	0	2003	\N	107	Drama

tt3583676	movie	Lyrics	Quase Samba	0	2014	\N	\N	Drama

tt2333104	movie	For Love	For Love	0	2012	\N	90	Drama,Romance

tt1519245	movie	Agnosia	Agnosia	0	2010	\N	105	Drama,Thriller

tt8972256	movie	Greed	Greed	0	2019	\N	104	Comedy,Drama

tt8601550	movie	Murder in the Lens	Ông Kính Sát Nhân	0	2018	\N	110	Crime,Thriller

tt6533972	movie	Princess of the Row	Princess of the Row	0	2019	\N	85	Drama

tt0159730	movie	The Sex Monster	The Sex Monster	0	1999	\N	97	Comedy

tt4449346	movie	Perimeter	Perimeter	0	2018	\N	\N	Horror,Reality-TV,Thriller

tt0113576	movie	Kristin Lavransdatter	Kristin Lavransdatter	0	1995	\N	180	Drama

tt2044729	movie	A Glimpse Inside the Mind of Charles Swan III	A Glimpse Inside the Mind of Charles Swan III	0	2012	\N	86	Comedy

tt0897413	movie	Bhoot Unkle	Bhoot Unkle	0	2006	\N	105	Family,Fantasy

tt0366169	movie	Amma	Amma	0	2002	\N	\N	Crime,Drama

tt1882057	movie	D.One	D.One	0	2011	\N	93	Thriller

tt1906347	movie	Looking for Hortense	Cherchez Hortense	0	2012	\N	100	Comedy,Drama

tt1412494	movie	One Crazy Night	One Crazy Night	0	2006	\N	75	Comedy

tt0762102	movie	Honeymoon with Mom	Honeymoon with Mom	0	2006	\N	120	Comedy

tt5117152	movie	Killer Punjabi	Killer Punjabi	0	2016	\N	119	Action

tt1675163	movie	Good Night	Good Night	0	2013	\N	83	Comedy,Drama

tt2293288	movie	Plum	Plum	0	2013	\N	120	Fantasy,Horror,Sci-Fi

tt0159703	movie	Rikos & rakkaus	Rikos & rakkaus	0	1999	\N	102	Comedy,Crime,Drama

tt8800062	movie	Emma	Emma	0	2018	\N	119	Musical

tt1984257	movie	Still Here: A Journey to Triumph	Still Here: A Journey to Triumph	0	2011	\N	54	Documentary,Family,History

tt0841009	movie	Beau Jest	Beau Jest	0	2008	\N	98	Comedy,Romance

tt0454388	movie	Anjaan	Anjaan	0	2005	\N	\N	Drama,Thriller

tt0434215	movie	Flicka	Flicka	0	2006	\N	95	Adventure,Drama,Family

tt0451850	movie	Paheli	Paheli	0	2005	\N	140	Drama,Fantasy,Romance

tt1125413	movie	Why Am I Doing This?	Why Am I Doing This?	0	2009	\N	119	Comedy

tt0393321	movie	Gay in Amsterdam	Gay	0	2004	\N	100	Comedy,Drama

tt0160800	movie	Running Home	Running Home	0	1999	\N	95	Crime,Drama,Thriller

tt0387612	movie	Stessa rabbia, stessa primavera	Stessa rabbia, stessa primavera	0	2003	\N	65	Documentary,History

tt0482158	movie	Anxiety	Anxiety	0	2000	\N	\N	Drama

tt0996390	movie	Espérame en otro mundo	Espérame en otro mundo	0	2007	\N	90	Drama

tt0351817	movie	The Twilight Samurai	Tasogare Seibei	0	2002	\N	129	Drama,History,Romance

tt5045648	movie	The Jakes Are Missing	The Jakes Are Missing	0	2015	\N	95	Romance

tt0116981	movie	Manhattan Merengue!	Manhattan Merengue!	0	1995	\N	94	Drama,Romance

tt8742090	movie	Movie Kiss Moment	Movie Kiss Moment	0	2018	\N	\N	Comedy

tt4777580	movie	True Vice	True Vice	1	2009	\N	134	\N

tt6330554	movie	Strange Tales of Love and Strangers	Ren'ai kitanshû	0	2017	\N	\N	Horror,Romance

tt0193246	movie	Jaan Se Pyaara	Jaan Se Pyaara	0	1992	\N	180	Action,Crime,Drama

tt1529303	movie	Los ángeles	Los ángeles	0	2009	\N	90	Drama

tt1722615	movie	If You Love Me	An m'agapas	0	2006	\N	85	Drama

tt6032376	movie	Mulher do Pai	Mulher do Pai	0	2016	\N	94	Drama

tt0844358	movie	When Is Tomorrow	When Is Tomorrow	0	2007	\N	76	Comedy

tt2487766	movie	Acción de Policías	Acción de Policías	0	2012	\N	120	Thriller

tt0826637	movie	Sweet Tessie and Bags	Sweet Tessie and Bags	0	2008	\N	\N	Comedy

tt0978749	movie	The Widow	The Widow	0	2005	\N	\N	Thriller

tt1985094	movie	Gods Behaving Badly	Gods Behaving Badly	0	2013	\N	90	Comedy,Drama

tt7149536	movie	Love in Cosmo	Love in Cosmo	0	2010	\N	\N	Romance

tt5160938	movie	Lizzie	Lizzie	0	2018	\N	105	Biography,Crime,Drama

tt6410564	movie	The Third Murder	Sandome no satsujin	0	2017	\N	124	Crime,Drama,Mystery

tt0796249	movie	The Healing Passage: Voices from the Water	The Healing Passage: Voices from the Water	0	2004	\N	90	Documentary

tt1458691	movie	Umdeinleben	Umdeinleben	0	2009	\N	90	Drama

tt0432360	movie	Status Yo!	Status Yo!	0	2004	\N	118	Drama

tt0280999	movie	I Won't Let You Down	No te fallaré	0	2001	\N	112	Action,Drama,Romance

tt0347330	movie	Le convoyeur	Le convoyeur	0	2004	\N	95	Action,Crime,Drama

tt1098217	movie	M	M	0	2006	\N	110	Drama

tt4544748	movie	La sinapsis del códice	La sinapsis del códice	0	2010	\N	72	Biography

tt8926976	movie	Be Still & Know	Be Still & Know	0	2019	\N	85	Drama

tt4912910	movie	Mission: Impossible - Fallout	Mission: Impossible - Fallout	0	2018	\N	147	Action,Adventure,Thriller

tt0453201	movie	Sachein	Sachein	0	2005	\N	145	Comedy,Drama,Romance

tt2734110	movie	Ghostline	Ghostline	0	2015	\N	85	Horror,Thriller

tt9686348	movie	A Mad World, My Masters	A Mad World, My Masters	0	2015	\N	170	Drama

tt1838436	movie	30 x Schönstes Deutsch	30 x Schönstes Deutsch	0	2011	\N	\N	Documentary

tt2237914	movie	Aztec Warrior	Aztec Warrior	0	2016	\N	\N	Action,Comedy

tt10372126	movie	Flight Risk	Flight Risk	0	2021	\N	\N	Thriller

tt6086316	movie	Coyote Howls	Coyote Howls	0	2019	\N	\N	Thriller

tt0318579	movie	The Beach of the Greyhounds	La playa de los galgos	0	2002	\N	135	Drama

tt3532296	movie	Joe	Joe	0	2014	\N	\N	Documentary

tt0466787	movie	Wasted	Wasted	0	2006	\N	92	Adventure,Drama,Mystery

tt6127004	movie	Paradise Hills	Paradise Hills	0	2019	\N	95	Fantasy,Sci-Fi,Thriller

tt1804642	movie	Gold and Copper	Tala va mes	0	2011	\N	97	Drama

tt1454111	movie	Jai Sriram	Jai Sriram	0	1999	\N	171	Fantasy

tt0468545	movie	Section 8	Section 8	0	2006	\N	97	Drama

tt1097011	movie	Naked Killer	Naked Killer	0	2008	\N	\N	Drama,Horror,Thriller

tt0380477	movie	Young Kees	Kees de jongen	0	2003	\N	96	Family

tt1691016	movie	Tropico de Sangre	Tropico de Sangre	0	2010	\N	116	Drama,History

tt1281113	movie	Dream Reaper	Dream Reaper	0	2006	\N	75	Comedy,Horror

tt0338419	movie	Season of Youth	Season of Youth	0	2003	\N	91	Drama

tt0254806	movie	Sureshot	Sureshot	0	1996	\N	\N	\N

tt1031218	movie	Black and White	Bianco e nero	0	2008	\N	100	Comedy,Drama,Romance

tt0815235	movie	Sharp as Marbles	Sharp as Marbles	0	2008	\N	84	Comedy

tt1821593	movie	Bullhead	Rundskop	0	2011	\N	129	Crime,Drama

tt2517110	movie	A Letter from the Past	A Letter from the Past	0	2012	\N	52	Drama,Mystery

tt0209455	movie	Untersuchung an Mädeln	Untersuchung an Mädeln	0	1999	\N	90	\N

tt7860140	movie	Nakshatram	Nakshatram	0	2017	\N	167	Action

tt1326242	movie	Marin Blue	Marin Blue	0	2009	\N	77	Drama,Music,Romance

tt6346162	movie	Disney's Newsies the Broadway Musical	Disney's Newsies the Broadway Musical	0	2017	\N	149	Musical

tt2363363	movie	Robin Hood	Robin Hood	0	2013	\N	92	Action,Drama

tt4939384	movie	The Have-Nots	Die Habenichtse	0	2016	\N	100	Drama

tt6982844	movie	Julia Mia	Julia Mia	0	2007	\N	87	Comedy,Drama,Romance

tt5291792	movie	Furlough	Furlough	0	2018	\N	83	Comedy,Drama

tt7953568	movie	Blue Wind Blows	Blue Wind Blows	0	2018	\N	88	Drama

tt0235819	movie	Timeless Melody	Timeless Melody	0	1999	\N	95	\N

tt1159203	movie	The Ballad of Piotrowski	Ballada o Piotrowskim	0	2007	\N	55	Comedy,Drama

tt3297848	movie	Stimmen der Nacht	Stimmen der Nacht	0	2000	\N	\N	Documentary

tt4449264	movie	A Statement	A Statement	0	2014	\N	90	Drama

tt1440231	movie	Le ultime 56 ore	Le ultime 56 ore	0	2010	\N	107	Action,Drama

tt3564256	movie	Aggregate	Aggregate	0	2017	\N	102	Crime,Drama

tt10540120	movie	Buying Time	Buying Time	0	2019	\N	\N	Drama

tt5475078	movie	Aami Shudhu Cheyechhi Tomay	Aami Shudhu Cheyechhi Tomay	0	2014	\N	135	Comedy,Drama,Romance

tt0258816	movie	The Reckoning	The Reckoning	0	2002	\N	112	Crime,Drama,Mystery

tt3826186	movie	Jaanisaar	Jaanisaar	0	2015	\N	124	Drama,Romance

tt8954458	movie	Game	Game	0	2002	\N	116	Drama

tt3376596	movie	Dang ngo oi nei	Dang ngo oi nei	0	2012	\N	104	Comedy,Drama,Romance

tt2515134	movie	The North Star	The North Star	0	2016	\N	88	Drama

tt1298646	movie	Film One	Film One	0	2011	\N	\N	Documentary

tt0176242	movie	Chao ji zheng gu ba wang	Chao ji zheng gu ba wang	0	1998	\N	\N	\N

tt0368797	movie	Ang ika-labing isang utos: Mahalin mo, asawa mo	Ang ika-labing isang utos: Mahalin mo, asawa mo	0	1994	\N	\N	Drama

tt0841085	movie	Brought Me This Far	Brought Me This Far	0	2007	\N	108	Documentary,Drama

tt2114410	movie	Z daleka widok jest piekny	Z daleka widok jest piekny	0	2011	\N	77	Drama

tt4833062	movie	Yaru otoko	Yaru otoko	0	2015	\N	71	Drama

tt6861444	movie	Pistolet Stradivari	Pistolet Stradivari	0	2010	\N	\N	Comedy,Drama

tt3881342	movie	Mani mangalsutra	Mani mangalsutra	0	2010	\N	122	Drama

tt8009938	movie	Blood Vessel	Blood Vessel	0	2019	\N	\N	Horror

tt0977836	movie	Subject 87	Subject 87	0	2007	\N	75	Horror,Sci-Fi

tt0172402	movie	Eso	Eso	0	1997	\N	100	Comedy

tt1099982	movie	Men Not Allowed	Men Not Allowed	0	2006	\N	115	Drama,Romance

tt1316593	movie	Ide Naa Modati Premalekha	Ide Naa Modati Premalekha	0	2001	\N	\N	\N

tt2069797	movie	Delirium	Delirium	0	2018	\N	96	Horror,Thriller

tt1566529	movie	Gene Waltz	Jîn warutsu	0	2011	\N	111	Drama

tt0269509	movie	Malfunction	Malfunction	0	2001	\N	\N	\N

tt1606162	movie	Aakhari Decision	Aakhari Decision	0	2010	\N	\N	Action,Drama,Thriller

tt1207645	movie	Sergeant Frog Movie 2	Chougekijouban Keroro Gunsou 2: Shinkai no purinsesu de arimasu!	0	2007	\N	77	Animation,Family

tt9145948	movie	Rush	Rush	0	2019	\N	\N	Drama,Romance

tt0382923	movie	Public Domain	Public Domain	0	2003	\N	77	Comedy

tt7073522	movie	One Nation, One King	Un peuple et son roi	0	2018	\N	121	Drama,History

tt11005236	movie	Todos Bailaban	Todos Bailaban	0	2020	\N	\N	Drama
